0,1,departure,destination,distance,weighted_distance,log
"('41091', '78666')",1,41091,78666,1466697.6445,1466697.6445,inf
"('61938', '77494')",1,61938,77494,826902.000306,826902.000306,inf
"('91730', '92553')",1,91730,92553,38233.7475592,38233.7475592,inf
"('11704', '36303')",1,11704,36303,1348616.69776,1348616.69776,inf
"('15301', '15317')",1,15301,15317,9490.83004293,9490.83004293,inf
"('91748', '92780')",1,91748,92780,15453.7830044,15453.7830044,inf
"('53029', '85225')",1,53029,85225,2609384.88322,2609384.88322,inf
"('13041', '83858')",1,13041,83858,4528476.09098,4528476.09098,inf
"('61455', '90301')",1,61455,90301,3082857.64657,3082857.64657,inf
"('48054', '48079')",1,48054,48079,2509.88746243,2509.88746243,inf
"('85258', '91784')",2,85258,91784,641006.317631,320503.158816,924777.635625
"('47601', '76234')",1,47601,76234,1140042.52438,1140042.52438,inf
"('63125', '63129')",1,63125,63129,2556.83825802,2556.83825802,inf
"('84105', '84106')",3,84105,84106,1376.16623653,458.722078842,1253.64049085
"('28269', '63011')",1,28269,63011,1084702.72818,1084702.72818,inf
"('75024', '75025')",1,75024,75025,6972.12640432,6972.12640432,inf
"('45775', '84042')",1,45775,84042,3287908.35887,3287908.35887,inf
"('32433', '32435')",1,32433,32435,7997.67266463,7997.67266463,inf
"('38501', '38553')",1,38501,38553,58596.5861443,58596.5861443,inf
"('64801', '76051')",1,64801,76051,289826.605972,289826.605972,inf
"('78224', '78229')",1,78224,78229,5363.81432896,5363.81432896,inf
"('67501', '67502')",1,67501,67502,2321.78402985,2321.78402985,inf
"('12093', '48092')",1,12093,48092,937465.909929,937465.909929,inf
"('10028', '10128')",1,10028,10128,417.91710178,417.91710178,inf
"('60706', '84087')",1,60706,84087,2681538.0315,2681538.0315,inf
"('57106', '85258')",1,57106,85258,1690350.48213,1690350.48213,inf
"('43085', '78006')",1,43085,78006,1737719.55515,1737719.55515,inf
"('20650', '20785')",1,20650,20785,32235.0879048,32235.0879048,inf
"('30127', '30354')",1,30127,30354,34301.8694775,34301.8694775,inf
"('40391', '40505')",1,40391,40505,34736.5443484,34736.5443484,inf
"('55109', '55110')",1,55109,55110,2217.78726185,2217.78726185,inf
"('66067', '91011')",1,66067,91011,2551686.27435,2551686.27435,inf
"('93313', '93501')",1,93313,93501,95917.7380993,95917.7380993,inf
"('14304', '62249')",1,14304,62249,1191605.73807,1191605.73807,inf
"('92660', '92663')",1,92660,92663,6589.67857542,6589.67857542,inf
"('34997', '80027')",1,34997,80027,2750642.7786,2750642.7786,inf
"('14303', '75160')",1,14303,75160,1912278.17461,1912278.17461,inf
"('93033', '93960')",1,93033,93960,276381.858196,276381.858196,inf
"('93702', '93725')",1,93702,93725,6646.09560214,6646.09560214,inf
"('16059', '77042')",1,16059,77042,1730998.16819,1730998.16819,inf
"('94545', '95404')",1,94545,95404,83257.1535263,83257.1535263,inf
"('30624', '30634')",2,30624,30634,10971.9067325,5485.95336623,15830.115432
"('19380', '19804')",1,19380,19804,7642.4986358,7642.4986358,inf
"('43085', '77459')",1,43085,77459,1385205.51501,1385205.51501,inf
"('60517', '95687')",1,60517,95687,3766696.99027,3766696.99027,inf
"('98290', '98296')",3,98290,98296,15214.409455,5071.46981835,13849.7522959
"('92647', '92648')",3,92647,92648,2400.90789697,800.302632323,2186.40054734
"('10012', '10013')",2,10012,10013,777.252810646,388.626405323,1122.33877544
"('90048', '94103')",1,90048,94103,494766.689917,494766.689917,inf
"('24502', '33606')",1,24502,33606,395080.593272,395080.593272,inf
"('33705', '61081')",1,33705,61081,789790.633551,789790.633551,inf
"('60131', '75234')",1,60131,75234,999354.117671,999354.117671,inf
"('97523', '97531')",1,97523,97531,9953.08217139,9953.08217139,inf
"('84119', '92345')",1,84119,92345,662140.581185,662140.581185,inf
"('61701', '61761')",1,61701,61761,3788.61060598,3788.61060598,inf
"('23462', '90059')",1,23462,90059,4679846.70631,4679846.70631,inf
"('19406', '24502')",1,19406,24502,431838.085572,431838.085572,inf
"('34601', '34613')",1,34601,34613,24141.1406394,24141.1406394,inf
"('57105', '57106')",1,57105,57106,11683.3471569,11683.3471569,inf
"('33578', '43085')",1,33578,43085,187930.621822,187930.621822,inf
"('11096', '19380')",1,11096,19380,206124.991773,206124.991773,inf
"('77024', '80302')",1,77024,80302,1111260.86547,1111260.86547,inf
"('22556', '86001')",1,22556,86001,3793026.83467,3793026.83467,inf
"('48198', '93013')",1,48198,93013,3989404.28685,3989404.28685,inf
"('28443', '84043')",1,28443,84043,3798101.6285,3798101.6285,inf
"('91910', '92117')",1,91910,92117,18361.1669021,18361.1669021,inf
"('53403', '53404')",1,53403,53404,557.088808326,557.088808326,inf
"('33020', '60441')",1,33020,60441,887968.923801,887968.923801,inf
"('67460', '85258')",2,67460,85258,1583150.94817,791575.474087,2284005.02191
"('29323', '91730')",1,29323,91730,3966359.90323,3966359.90323,inf
"('75044', '75048')",3,75044,75048,7674.32164572,2558.10721524,6986.46859968
"('48101', '98295')",1,48101,98295,4330291.37887,4330291.37887,inf
"('32127', '90301')",1,32127,90301,4154219.6845,4154219.6845,inf
"('32081', '32082')",1,32081,32082,4255.70156825,4255.70156825,inf
"('95112', '95113')",3,95112,95113,1044.47452299,348.158174329,951.721682034
"('19026', '93033')",1,19026,93033,4867152.32976,4867152.32976,inf
"('85712', '92532')",1,85712,92532,716407.419465,716407.419465,inf
"('19703', '19809')",1,19703,19809,5377.33223493,5377.33223493,inf
"('55112', '55421')",1,55112,55421,7043.41354073,7043.41354073,inf
"('33705', '95070')",1,33705,95070,4371975.72381,4371975.72381,inf
"('20132', '20158')",1,20132,20158,6972.62334568,6972.62334568,inf
"('14701', '14850')",1,14701,14850,306969.75616,306969.75616,inf
"('12986', '85741')",1,12986,85741,4043279.74203,4043279.74203,inf
"('45760', '45775')",1,45760,45775,3754.25293923,3754.25293923,inf
"('93033', '94102')",1,93033,94102,420090.509675,420090.509675,inf
"('29340', '29341')",1,29340,29341,14327.4455714,14327.4455714,inf
"('19104', '93033')",1,19104,93033,4878802.27062,4878802.27062,inf
"('31907', '90058')",1,31907,90058,3704278.95739,3704278.95739,inf
"('32792', '95054')",1,32792,95054,4512698.7432,4512698.7432,inf
"('18301', '41048')",1,18301,41048,1060293.37385,1060293.37385,inf
"('73036', '85258')",1,73036,85258,1550411.87639,1550411.87639,inf
"('20743', '90058')",1,20743,90058,4591163.88137,4591163.88137,inf
"('75225', '85043')",1,75225,85043,1713192.54798,1713192.54798,inf
"('20120', '20121')",1,20120,20121,1824.65120522,1824.65120522,inf
"('35570', '61108')",1,35570,61108,114368.399742,114368.399742,inf
"('90028', '90038')",2,90028,90038,622.76990891,311.384954455,899.467059199
"('34698', '37743')",1,34698,37743,111776.151968,111776.151968,inf
"('77062', '91405')",1,77062,91405,2594964.63288,2594964.63288,inf
"('23111', '23116')",3,23111,23116,10525.8663724,3508.62212414,9582.05646641
"('40513', '84128')",1,40513,84128,3050824.30991,3050824.30991,inf
"('96821', '96825')",1,96821,96825,7049.46131408,7049.46131408,inf
"('76657', '85258')",1,76657,85258,1614869.81971,1614869.81971,inf
"('40241', '66111')",1,40241,66111,1024548.07406,1024548.07406,inf
"('77355', '94523')",1,77355,94523,2934474.35954,2934474.35954,inf
"('60104', '91730')",1,60104,91730,3300723.13605,3300723.13605,inf
"('14838', '85258')",1,14838,85258,3907036.05595,3907036.05595,inf
"('70506', '85042')",1,70506,85042,2220086.0161,2220086.0161,inf
"('67207', '67226')",1,67207,67226,2178.38565099,2178.38565099,inf
"('29418', '98230')",1,29418,98230,4703935.0717,4703935.0717,inf
"('95961', '95969')",1,95961,95969,40557.2106163,40557.2106163,inf
"('94538', '94539')",2,94538,94539,5085.45932625,2542.72966313,7337.76695062
"('85249', '98042')",1,85249,98042,1343878.09142,1343878.09142,inf
"('54002', '85258')",1,54002,85258,2177020.83883,2177020.83883,inf
"('66605', '66618')",1,66605,66618,12698.0378697,12698.0378697,inf
"('11801', '11803')",1,11801,11803,5750.0344441,5750.0344441,inf
"('92116', '95240')",1,92116,95240,532366.046035,532366.046035,inf
"('19958', '19971')",1,19958,19971,9175.762594,9175.762594,inf
"('93033', '94025')",1,93033,94025,387293.242932,387293.242932,inf
"('78626', '78633')",3,78626,78633,15917.1330007,5305.71100025,14489.3988327
"('89115', '97477')",1,89115,97477,979559.222182,979559.222182,inf
"('72117', '72904')",1,72117,72904,248762.044799,248762.044799,inf
"('14435', '28071')",1,14435,28071,331671.37945,331671.37945,inf
"('73401', '73439')",1,73401,73439,41452.7640454,41452.7640454,inf
"('30354', '76051')",1,30354,76051,1410439.92291,1410439.92291,inf
"('23464', '33605')",1,23464,33605,715665.816181,715665.816181,inf
"('46250', '46256')",1,46250,46256,5069.01806732,5069.01806732,inf
"('19406', '37206')",1,19406,37206,1262864.6467,1262864.6467,inf
"('27401', '69357')",1,27401,69357,2665364.35578,2665364.35578,inf
"('89134', '89144')",2,89134,89144,1837.9281587,918.964079348,2652.56984006
"('91010', '96740')",1,91010,96740,4358316.94366,4358316.94366,inf
"('41048', '97068')",1,41048,97068,4218134.44029,4218134.44029,inf
"('19804', '37801')",1,19804,37801,945348.364528,945348.364528,inf
"('76548', '76559')",1,76548,76559,4491.55288515,4491.55288515,inf
"('27405', '90058')",2,27405,90058,4278124.74735,2139062.37368,6172030.35731
"('33433', '33434')",2,33433,33434,1108.33221018,554.16610509,1599.98538328
"('99559', '99666')",1,99559,99666,405310.120865,405310.120865,inf
"('97113', '97123')",1,97113,97123,7937.25227194,7937.25227194,inf
"('10004', '10007')",1,10004,10007,1398.84544171,1398.84544171,inf
"('19809', '91744')",1,19809,91744,4713085.0192,4713085.0192,inf
"('60018', '78745')",1,60018,78745,1097275.14753,1097275.14753,inf
"('53217', '64081')",1,53217,64081,721299.993453,721299.993453,inf
"('55121', '55401')",1,55121,55401,12723.3248795,12723.3248795,inf
"('47374', '85258')",1,47374,85258,3000163.40839,3000163.40839,inf
"('71701', '71730')",1,71701,71730,21515.2636005,21515.2636005,inf
"('18106', '18109')",1,18106,18109,14469.4630914,14469.4630914,inf
"('52241', '52317')",3,52241,52317,4292.23290642,1430.74430214,3907.95876125
"('30093', '79924')",1,30093,79924,2472223.01914,2472223.01914,inf
"('91010', '94124')",1,91010,94124,531129.784538,531129.784538,inf
"('60440', '85901')",1,60440,85901,2438991.20592,2438991.20592,inf
"('34748', '69361')",1,34748,69361,2402322.5357,2402322.5357,inf
"('60642', '94103')",1,60642,94103,3863680.11439,3863680.11439,inf
"('35405', '91766')",1,35405,91766,3359966.80597,3359966.80597,inf
"('80012', '91731')",1,80012,91731,1484478.65508,1484478.65508,inf
"('31903', '31907')",1,31903,31907,5905.4778261,5905.4778261,inf
"('50501', '50517')",4,50501,50517,8105.54760158,2026.38690039,5847.91666424
"('19146', '19153')",1,19146,19153,5225.78336421,5225.78336421,inf
"('77072', '77099')",2,77072,77099,338.068921761,169.034460881,488.730356904
"('97302', '97306')",1,97302,97306,4964.0824141,4964.0824141,inf
"('11772', '85258')",1,11772,85258,4317696.35931,4317696.35931,inf
"('34233', '34234')",1,34233,34234,7499.94669323,7499.94669323,inf
"('56401', '56431')",1,56401,56431,54200.6730655,54200.6730655,inf
"('90057', '92708')",1,90057,92708,40614.9062084,40614.9062084,inf
"('91403', '91423')",2,91403,91423,3344.20200796,1672.10100398,4825.66365262
"('19147', '60440')",1,19147,60440,1437034.70301,1437034.70301,inf
"('15238', '91761')",1,15238,91761,4187937.83836,4187937.83836,inf
"('84119', '97060')",1,84119,97060,1183719.53696,1183719.53696,inf
"('20785', '21043')",1,20785,21043,12370.9289923,12370.9289923,inf
"('70810', '70814')",2,70810,70814,2704.71436858,1352.35718429,3903.07800657
"('22408', '44903')",1,22408,44903,567331.657458,567331.657458,inf
"('10199', '94587')",1,10199,94587,5337846.25941,5337846.25941,inf
"('85215', '90014')",1,85215,90014,742341.684992,742341.684992,inf
"('85741', '85742')",1,85741,85742,3515.1553865,3515.1553865,inf
"('37212', '90301')",1,37212,90301,3508789.82369,3508789.82369,inf
"('29466', '91710')",1,29466,91710,4213309.07749,4213309.07749,inf
"('15084', '15601')",1,15084,15601,30499.4110351,30499.4110351,inf
"('85258', '89007')",1,85258,89007,292209.519529,292209.519529,inf
"('11228', '49093')",1,11228,49093,1294147.6017,1294147.6017,inf
"('27215', '33021')",1,27215,33021,210566.795789,210566.795789,inf
"('30043', '36081')",1,30043,36081,210970.04824,210970.04824,inf
"('72946', '98281')",1,72946,98281,3229250.95572,3229250.95572,inf
"('10977', '20785')",1,10977,20785,320976.450608,320976.450608,inf
"('70435', '92606')",1,70435,92606,3082003.40675,3082003.40675,inf
"('75181', '77494')",1,75181,77494,88291.859999,88291.859999,inf
"('64020', '91746')",1,64020,91746,2713229.68161,2713229.68161,inf
"('17402', '48130')",1,17402,48130,807329.518028,807329.518028,inf
"('38556', '95677')",1,38556,95677,4037716.66141,4037716.66141,inf
"('97214', '98115')",1,97214,98115,135659.039218,135659.039218,inf
"('76310', '95688')",1,76310,95688,2618569.01313,2618569.01313,inf
"('83651', '83687')",1,83651,83687,10201.4904086,10201.4904086,inf
"('46123', '93449')",1,46123,93449,3807525.94264,3807525.94264,inf
"('92551', '92553')",1,92551,92553,3033.56566713,3033.56566713,inf
"('47901', '47905')",2,47901,47905,13742.4766798,6871.23833989,19827.2029555
"('19804', '44060')",1,19804,44060,636378.429554,636378.429554,inf
"('49021', '91204')",1,49021,91204,3687354.46718,3687354.46718,inf
"('32808', '78045')",1,32808,78045,2027832.45959,2027832.45959,inf
"('32420', '91010')",1,32420,91010,3621121.53504,3621121.53504,inf
"('74006', '74403')",1,74006,74403,66360.7212991,66360.7212991,inf
"('33309', '33311')",2,33309,33311,792.993180254,396.496590127,1145.04732861
"('81005', '95959')",1,81005,95959,1791766.75297,1791766.75297,inf
"('86004', '86022')",1,86004,86022,174041.793918,174041.793918,inf
"('31324', '92110')",1,31324,92110,3996050.76899,3996050.76899,inf
"('37866', '91744')",1,37866,91744,3789048.243,3789048.243,inf
"('27604', '36801')",1,27604,36801,761172.550199,761172.550199,inf
"('70118', '70125')",1,70118,70125,2485.31833612,2485.31833612,inf
"('98036', '98087')",1,98036,98087,3329.66902701,3329.66902701,inf
"('48197', '48198')",1,48197,48198,6048.58340767,6048.58340767,inf
"('12401', '32113')",1,12401,32113,938683.000919,938683.000919,inf
"('64870', '85258')",1,64870,85258,1938040.07459,1938040.07459,inf
"('30117', '75069')",1,30117,75069,1273538.17082,1273538.17082,inf
"('20785', '22193')",1,20785,22193,52707.1493227,52707.1493227,inf
"('13601', '93013')",1,13601,93013,4833638.87792,4833638.87792,inf
"('85258', '91910')",1,85258,91910,575572.939977,575572.939977,inf
"('14086', '43085')",1,14086,43085,489888.985446,489888.985446,inf
"('35209', '65807')",1,35209,65807,723863.154187,723863.154187,inf
"('43560', '53094')",1,43560,53094,554276.13816,554276.13816,inf
"('64429', '85258')",1,64429,85258,1968163.51883,1968163.51883,inf
"('56762', '91504')",1,56762,91504,2428676.1504,2428676.1504,inf
"('49337', '85258')",1,49337,85258,2904817.61066,2904817.61066,inf
"('65807', '85353')",1,65807,85353,2108311.80137,2108311.80137,inf
"('32578', '32580')",1,32578,32580,7481.72096596,7481.72096596,inf
"('52802', '52803')",1,52802,52803,9030.28584604,9030.28584604,inf
"('91744', '93311')",1,91744,93311,150994.318798,150994.318798,inf
"('32205', '97322')",1,32205,97322,4568335.14171,4568335.14171,inf
"('84037', '84404')",1,84037,84404,21104.7172969,21104.7172969,inf
"('41048', '90063')",1,41048,90063,3720803.01072,3720803.01072,inf
"('33765', '92618')",1,33765,92618,3887153.29852,3887153.29852,inf
"('34601', '63118')",1,34601,63118,875294.527716,875294.527716,inf
"('75230', '93534')",1,75230,93534,2375558.42132,2375558.42132,inf
"('16156', '53511')",1,16156,53511,987226.141925,987226.141925,inf
"('32506', '32526')",1,32506,32526,694.617364353,694.617364353,inf
"('40222', '92121')",1,40222,92121,3509864.8392,3509864.8392,inf
"('81008', '91746')",1,81008,91746,1495571.59256,1495571.59256,inf
"('20910', '44223')",1,20910,44223,501666.510102,501666.510102,inf
"('22180', '22182')",1,22180,22182,2399.3913966,2399.3913966,inf
"('91316', '91436')",1,91316,91436,2920.01006738,2920.01006738,inf
"('38826', '40502')",1,38826,40502,484961.179951,484961.179951,inf
"('37398', '91710')",1,37398,91710,3507709.26864,3507709.26864,inf
"('91010', '97062')",1,91010,97062,824855.833586,824855.833586,inf
"('84663', '98321')",1,84663,98321,1225207.40921,1225207.40921,inf
"('20886', '91010')",1,20886,91010,4527545.22405,4527545.22405,inf
"('32837', '33618')",1,32837,33618,118991.908983,118991.908983,inf
"('91744', '93021')",1,91744,93021,107813.658833,107813.658833,inf
"('47960', '53095')",1,47960,53095,156938.844217,156938.844217,inf
"('58652', '84043')",1,58652,84043,1090236.5146,1090236.5146,inf
"('90039', '94602')",1,90039,94602,484911.093389,484911.093389,inf
"('54130', '91746')",1,54130,91746,3304097.00366,3304097.00366,inf
"('91744', '91801')",1,91744,91801,21469.4872519,21469.4872519,inf
"('18109', '18651')",1,18109,18651,60248.3332795,60248.3332795,inf
"('90301', '98133')",1,90301,98133,889694.103093,889694.103093,inf
"('11367', '20785')",1,11367,20785,343448.9663,343448.9663,inf
"('21221', '65548')",1,21221,65548,1698688.22748,1698688.22748,inf
"('11432', '11758')",1,11432,11758,37236.8254833,37236.8254833,inf
"('10960', '77511')",1,10960,77511,2361119.10848,2361119.10848,inf
"('22576', '77042')",1,22576,77042,2120101.76275,2120101.76275,inf
"('72455', '92618')",1,72455,92618,2969356.98852,2969356.98852,inf
"('30517', '33705')",1,30517,33705,153136.94207,153136.94207,inf
"('85205', '85215')",3,85205,85215,15808.8242682,5269.60808941,14390.8119758
"('33034', '33035')",2,33034,33035,27731.079347,13865.5396735,40008.4906524
"('84119', '84128')",3,84119,84128,11158.0801693,3719.36005644,10157.522264
"('19963', '19973')",1,19963,19973,29417.7911753,29417.7911753,inf
"('53715', '53717')",1,53715,53717,13270.8921315,13270.8921315,inf
"('31765', '42303')",1,31765,42303,340108.627568,340108.627568,inf
"('28273', '37167')",1,28273,37167,621060.928544,621060.928544,inf
"('28210', '31558')",1,28210,31558,96284.5357283,96284.5357283,inf
"('30116', '30117')",2,30116,30117,14389.2491514,7194.6245757,20760.2983928
